date,market,ticker,community,ari_stability
2010-07-06,sp500,CTAS,0,1.0
2010-07-06,sp500,CTSH,0,1.0
2010-07-06,sp500,CVS,0,1.0
2010-07-06,sp500,CVX,0,1.0
2010-07-06,sp500,D,0,1.0
2010-07-06,sp500,DAL,0,1.0
2010-07-06,sp500,DD,0,1.0
2010-07-06,sp500,DE,0,1.0
2010-07-06,sp500,DECK,0,1.0
2010-07-06,sp500,DG,0,1.0
2010-07-06,sp500,DGX,0,1.0
2010-07-06,sp500,DHI,0,1.0
2010-07-06,sp500,DHR,0,1.0
2010-07-06,sp500,DIS,0,1.0
2010-07-06,sp500,DLR,0,1.0
2010-07-06,sp500,DLTR,0,1.0
2010-07-06,sp500,DOC,0,1.0
2010-07-06,sp500,DOV,0,1.0
2010-07-06,sp500,DPZ,0,1.0
2010-07-06,sp500,DRI,0,1.0
2010-07-06,sp500,DTE,0,1.0
2010-07-06,sp500,DUK,0,1.0
2010-07-06,sp500,DVA,0,1.0
2010-07-06,sp500,DVN,0,1.0
2010-07-06,sp500,DXCM,0,1.0
2010-07-06,sp500,EA,0,1.0
2010-07-06,sp500,EBAY,0,1.0
2010-07-06,sp500,ECL,0,1.0
2010-07-06,sp500,ED,0,1.0
2010-07-06,sp500,EFX,0,1.0
2010-07-06,sp500,EG,0,1.0
2010-07-06,sp500,EIX,0,1.0
2010-07-06,sp500,EL,0,1.0
2010-07-06,sp500,ELV,0,1.0
2010-07-06,sp500,EME,0,1.0
2010-07-06,sp500,EMR,0,1.0
2010-07-06,sp500,EOG,0,1.0
2010-07-06,sp500,EQIX,0,1.0
2010-07-06,sp500,EQR,0,1.0
2010-07-06,sp500,EQT,0,1.0
2010-07-06,sp500,ERIE,0,1.0
2010-07-06,sp500,ES,0,1.0
2010-07-06,sp500,ESS,0,1.0
2010-07-06,sp500,ETN,0,1.0
2010-07-06,sp500,ETR,0,1.0
2010-07-06,sp500,EVRG,0,1.0
2010-07-06,sp500,EW,0,1.0
2010-07-06,sp500,EXC,0,1.0
2010-07-06,sp500,EXPD,0,1.0
2010-07-06,sp500,EXPE,0,1.0
2010-07-06,sp500,EXR,0,1.0
2010-07-06,sp500,F,0,1.0
2010-07-06,sp500,FAST,0,1.0
2010-07-06,sp500,FCX,0,1.0
2010-07-06,sp500,FDS,0,1.0
2010-07-06,sp500,FDX,0,1.0
2010-07-06,sp500,FE,0,1.0
2010-07-06,sp500,FFIV,0,1.0
2010-07-06,sp500,FICO,0,1.0
2010-07-06,sp500,FIS,0,1.0
2010-07-06,sp500,FISV,0,1.0
2010-07-06,sp500,FITB,0,1.0
2010-07-06,sp500,FIX,0,1.0
2010-07-06,sp500,FRT,0,1.0
2010-07-06,sp500,FSLR,0,1.0
2010-07-06,sp500,FTNT,0,1.0
2010-07-06,sp500,GD,0,1.0
2010-07-06,sp500,GE,0,1.0
2010-07-06,sp500,GEN,0,1.0
2010-07-06,sp500,GILD,0,1.0
2010-07-06,sp500,GIS,0,1.0
2010-07-06,sp500,GL,0,1.0
2010-07-06,sp500,GLW,0,1.0
2010-07-06,sp500,GOOG,1,1.0
2010-07-06,sp500,GOOGL,1,1.0
2010-07-06,sp500,GPC,0,1.0
2010-07-06,sp500,GPN,0,1.0
2010-07-06,sp500,GRMN,0,1.0
2010-07-06,sp500,GS,0,1.0
2010-07-06,sp500,GWW,0,1.0
2010-07-06,sp500,HAL,0,1.0
2010-07-06,sp500,HAS,0,1.0
2010-07-06,sp500,HBAN,0,1.0
2010-07-06,sp500,HD,0,1.0
2010-07-06,sp500,HIG,0,1.0
2010-07-06,sp500,HON,0,1.0
2010-07-06,sp500,HPQ,0,1.0
2010-07-06,sp500,HRL,0,1.0
2010-07-06,sp500,HSIC,0,1.0
2010-07-06,sp500,HST,0,1.0
2010-07-06,sp500,HSY,0,1.0
2010-07-06,sp500,HUBB,0,1.0
2010-07-06,sp500,HUM,0,1.0
2010-07-06,sp500,IBKR,0,1.0
2010-07-06,sp500,IBM,0,1.0
2010-07-06,sp500,ICE,0,1.0
2010-07-06,sp500,IDXX,0,1.0
2010-07-06,sp500,IEX,0,1.0
2010-07-06,sp500,IFF,0,1.0
2010-07-06,sp500,INCY,0,1.0
2010-07-06,sp500,INTC,0,1.0
2010-07-06,sp500,INTU,0,1.0
2010-07-06,sp500,IP,0,1.0
2010-07-06,sp500,IRM,0,1.0
2010-07-06,sp500,ISRG,0,1.0
2010-07-06,sp500,IT,0,1.0
2010-07-06,sp500,ITW,0,1.0
2010-07-06,sp500,IVZ,0,1.0
2010-07-06,sp500,J,0,1.0
2010-07-06,sp500,JBHT,0,1.0
2010-07-06,sp500,JBL,0,1.0
2010-07-06,sp500,JCI,0,1.0
2010-07-06,sp500,JKHY,0,1.0
2010-07-06,sp500,JNJ,0,1.0
2010-07-06,sp500,JPM,0,1.0
2010-07-06,sp500,KDP,0,1.0
2010-07-06,sp500,KEY,0,1.0
2010-07-06,sp500,KIM,0,1.0
2010-07-06,sp500,KLAC,0,1.0
2010-07-06,sp500,KMB,0,1.0
2010-07-06,sp500,KO,0,1.0
2010-07-06,sp500,KR,0,1.0
2010-07-06,sp500,L,0,1.0
2010-07-06,sp500,LDOS,0,1.0
2010-07-06,sp500,LEN,0,1.0
2010-07-06,sp500,LH,0,1.0
2010-07-06,sp500,LHX,0,1.0
2010-07-06,sp500,LII,0,1.0
2010-07-06,sp500,LIN,0,1.0
2010-07-06,sp500,LLY,0,1.0
2010-07-06,sp500,LMT,0,1.0
2010-07-06,sp500,LNT,0,1.0
2010-07-06,sp500,LOW,0,1.0
2010-07-06,sp500,LRCX,0,1.0
2010-07-06,sp500,LULU,0,1.0
2010-07-06,sp500,LUV,0,1.0
2010-07-06,sp500,LVS,0,1.0
2010-07-06,sp500,LYV,0,1.0
2010-07-06,sp500,MA,0,1.0
2010-07-06,sp500,MAA,0,1.0
2010-07-06,sp500,MAR,0,1.0
2010-07-06,sp500,MAS,0,1.0
2010-07-06,sp500,MCD,0,1.0
2010-07-06,sp500,MCHP,0,1.0
2010-07-06,sp500,MCK,0,1.0
2010-07-06,sp500,MCO,0,1.0
2010-07-06,sp500,MDLZ,0,1.0
2010-07-06,sp500,MDT,0,1.0
2010-07-06,sp500,MET,0,1.0
2010-07-06,sp500,MGM,0,1.0
2010-07-06,sp500,MKC,0,1.0
2010-07-06,sp500,MLM,0,1.0
2010-07-06,sp500,MMM,0,1.0
2010-07-06,sp500,MNST,0,1.0
2010-07-06,sp500,MO,0,1.0
2010-07-06,sp500,MOS,0,1.0
2010-07-06,sp500,MPWR,0,1.0
2010-07-06,sp500,MRK,0,1.0
2010-07-06,sp500,MRSH,0,1.0
2010-07-06,sp500,MS,0,1.0
2010-07-06,sp500,MSCI,0,1.0
2010-07-06,sp500,MSFT,0,1.0
2010-07-06,sp500,MSI,0,1.0
2010-07-06,sp500,MTB,0,1.0
2010-07-06,sp500,MTD,0,1.0
2010-07-06,sp500,MU,0,1.0
2010-07-06,sp500,NDAQ,0,1.0
2010-07-06,sp500,NDSN,0,1.0
2010-07-06,sp500,NEE,0,1.0
2010-07-06,sp500,NEM,0,1.0
2010-07-06,sp500,NFLX,0,1.0
2010-07-06,sp500,NI,0,1.0
2010-07-06,sp500,NKE,0,1.0
2010-07-06,sp500,NOC,0,1.0
2010-07-06,sp500,NRG,0,1.0
2010-07-06,sp500,NSC,0,1.0
2010-07-06,sp500,NTAP,0,1.0
2010-07-06,sp500,NTRS,0,1.0
2010-07-06,sp500,NUE,0,1.0
2010-07-06,sp500,NVDA,0,1.0
2010-07-06,sp500,NVR,0,1.0
2010-07-06,sp500,O,0,1.0
2010-07-06,sp500,ODFL,0,1.0
2010-07-06,sp500,OKE,0,1.0
2010-07-06,sp500,OMC,0,1.0
2010-07-06,sp500,ON,0,1.0
2010-07-06,sp500,ORCL,0,1.0
2010-07-06,sp500,ORLY,0,1.0
2010-07-06,sp500,OXY,0,1.0
2010-07-06,sp500,PAYX,0,1.0
2010-07-06,sp500,PCAR,0,1.0
2010-07-06,sp500,PCG,0,1.0
2010-07-06,sp500,PEG,0,1.0
2010-07-06,sp500,PEP,0,1.0
2010-07-06,sp500,PFE,0,1.0
2010-07-06,sp500,PFG,0,1.0
2010-07-06,sp500,PG,0,1.0
2010-07-06,sp500,PGR,0,1.0
2010-07-06,sp500,PH,0,1.0
2010-07-06,sp500,PHM,0,1.0
2010-07-06,sp500,PKG,0,1.0
2010-07-06,sp500,PLD,0,1.0
2010-07-06,sp500,PM,0,1.0
2010-07-06,sp500,PNC,0,1.0
2010-07-06,sp500,PNR,0,1.0
2010-07-06,sp500,PNW,0,1.0
2010-07-06,sp500,PODD,0,1.0
2010-07-06,sp500,POOL,0,1.0
2010-07-06,sp500,PPG,0,1.0
2010-07-06,sp500,PPL,0,1.0
2010-07-06,sp500,PRU,0,1.0
2010-07-06,sp500,PSA,0,1.0
2010-07-06,sp500,PSKY,0,1.0
2010-07-06,sp500,PTC,0,1.0
2010-07-06,sp500,PWR,0,1.0
2010-07-06,sp500,QCOM,0,1.0
2010-07-06,sp500,RCL,0,1.0
2010-07-06,sp500,REG,0,1.0
2010-07-06,sp500,REGN,0,1.0
2010-07-06,sp500,RF,0,1.0
2010-07-06,sp500,RJF,0,1.0
2010-07-06,sp500,RL,0,1.0
2010-07-06,sp500,RMD,0,1.0
2010-07-06,sp500,ROK,0,1.0
2010-07-06,sp500,ROL,0,1.0
2010-07-06,sp500,ROP,0,1.0
2010-07-06,sp500,ROST,0,1.0
2010-07-06,sp500,RSG,0,1.0
2010-07-06,sp500,RTX,0,1.0
2010-07-06,sp500,RVTY,0,1.0
2010-07-06,sp500,SATS,0,1.0
2010-07-06,sp500,SBAC,0,1.0
2010-07-06,sp500,SBUX,0,1.0
2010-07-06,sp500,SCHW,0,1.0
2010-07-06,sp500,SHW,0,1.0
2010-07-06,sp500,SJM,0,1.0
2010-07-06,sp500,SLB,0,1.0
2010-07-06,sp500,SMCI,0,1.0
2010-07-06,sp500,SNA,0,1.0
2010-07-06,sp500,SNPS,0,1.0
2010-07-06,sp500,SO,0,1.0
2010-07-06,sp500,SPG,0,1.0
2010-07-06,sp500,SPGI,0,1.0
2010-07-06,sp500,SRE,0,1.0
2010-07-06,sp500,STE,0,1.0
2010-07-06,sp500,STLD,0,1.0
2010-07-06,sp500,STT,0,1.0
2010-07-06,sp500,STX,0,1.0
2010-07-06,sp500,STZ,0,1.0
2010-07-06,sp500,SWK,0,1.0
2010-07-06,sp500,SWKS,0,1.0
2010-07-06,sp500,SYK,0,1.0
2010-07-06,sp500,SYY,0,1.0
2010-07-06,sp500,T,0,1.0
2010-07-06,sp500,TAP,0,1.0
2010-07-06,sp500,TDG,0,1.0
2010-07-06,sp500,TDY,0,1.0
2010-07-06,sp500,TECH,0,1.0
2010-07-06,sp500,TEL,0,1.0
2010-07-06,sp500,TER,0,1.0
2010-07-06,sp500,TFC,0,1.0
2010-07-06,sp500,TGT,0,1.0
2010-07-06,sp500,TJX,0,1.0
2010-07-06,sp500,TKO,0,1.0
2010-07-06,sp500,TMO,0,1.0
2010-07-06,sp500,TMUS,0,1.0
2010-07-06,sp500,TPL,0,1.0
2010-07-06,sp500,TPR,0,1.0
2010-07-06,sp500,TRMB,0,1.0
2010-07-06,sp500,TROW,0,1.0
2010-07-06,sp500,TRV,0,1.0
2010-07-06,sp500,TSCO,0,1.0
2010-07-06,sp500,TSN,0,1.0
2010-07-06,sp500,TT,0,1.0
2010-07-06,sp500,TTWO,0,1.0
2010-07-06,sp500,TXN,0,1.0
2010-07-06,sp500,TXT,0,1.0
2010-07-06,sp500,TYL,0,1.0
2010-07-06,sp500,UAL,0,1.0
2010-07-06,sp500,UDR,0,1.0
2010-07-06,sp500,UHS,0,1.0
2010-07-06,sp500,ULTA,0,1.0
2010-07-06,sp500,UNH,0,1.0
2010-07-06,sp500,UNP,0,1.0
2010-07-06,sp500,UPS,0,1.0
2010-07-06,sp500,URI,0,1.0
2010-07-06,sp500,USB,0,1.0
2010-07-06,sp500,V,0,1.0
2010-07-06,sp500,VLO,0,1.0
2010-07-06,sp500,VMC,0,1.0
2010-07-06,sp500,VRSK,0,1.0
2010-07-06,sp500,VRSN,0,1.0
2010-07-06,sp500,VRTX,0,1.0
2010-07-06,sp500,VTR,0,1.0
2010-07-06,sp500,VTRS,0,1.0
2010-07-06,sp500,VZ,0,1.0
2010-07-06,sp500,WAB,0,1.0
2010-07-06,sp500,WAT,0,1.0
2010-07-06,sp500,WBD,0,1.0
2010-07-06,sp500,WDC,0,1.0
2010-07-06,sp500,WEC,0,1.0
2010-07-06,sp500,WELL,0,1.0
2010-07-06,sp500,WFC,0,1.0
2010-07-06,sp500,WM,0,1.0
2010-07-06,sp500,WMB,0,1.0
2010-07-06,sp500,WMT,0,1.0
2010-07-06,sp500,WRB,0,1.0
2010-07-06,sp500,WSM,0,1.0
2010-07-06,sp500,WST,0,1.0
2010-07-06,sp500,WTW,0,1.0
2010-07-06,sp500,WY,0,1.0
2010-07-06,sp500,WYNN,0,1.0
2010-07-06,sp500,XEL,0,1.0
2010-07-06,sp500,XOM,0,1.0
2010-07-06,sp500,YUM,0,1.0
2010-07-06,sp500,ZBH,0,1.0
2010-07-06,sp500,ZBRA,0,1.0
2010-08-04,sp500,A,0,1.0
2010-08-04,sp500,AAPL,0,1.0
2010-08-04,sp500,ABT,0,1.0
2010-08-04,sp500,ACGL,0,1.0
2010-08-04,sp500,ACN,0,1.0
2010-08-04,sp500,ADBE,0,1.0
2010-08-04,sp500,ADI,0,1.0
2010-08-04,sp500,ADM,0,1.0
2010-08-04,sp500,ADP,0,1.0
2010-08-04,sp500,ADSK,0,1.0
2010-08-04,sp500,AEE,0,1.0
2010-08-04,sp500,AEP,0,1.0
2010-08-04,sp500,AES,0,1.0
2010-08-04,sp500,AFL,0,1.0
2010-08-04,sp500,AIG,0,1.0
2010-08-04,sp500,AIZ,0,1.0
2010-08-04,sp500,AJG,0,1.0
2010-08-04,sp500,AKAM,0,1.0
2010-08-04,sp500,ALB,0,1.0
2010-08-04,sp500,ALGN,0,1.0
2010-08-04,sp500,ALL,0,1.0
2010-08-04,sp500,AMAT,0,1.0
2010-08-04,sp500,AMD,0,1.0
2010-08-04,sp500,AME,0,1.0
2010-08-04,sp500,AMGN,0,1.0
2010-08-04,sp500,AMP,0,1.0
2010-08-04,sp500,AMT,0,1.0
2010-08-04,sp500,AMZN,0,1.0
2010-08-04,sp500,AON,0,1.0
2010-08-04,sp500,AOS,0,1.0
2010-08-04,sp500,APA,0,1.0
2010-08-04,sp500,APD,0,1.0
2010-08-04,sp500,APH,0,1.0
2010-08-04,sp500,ARE,0,1.0
2010-08-04,sp500,ATO,0,1.0
2010-08-04,sp500,AVB,0,1.0
2010-08-04,sp500,AVGO,0,1.0
2010-08-04,sp500,AVY,0,1.0
2010-08-04,sp500,AWK,0,1.0
2010-08-04,sp500,AXON,0,1.0
2010-08-04,sp500,AXP,0,1.0
2010-08-04,sp500,AZO,0,1.0
2010-08-04,sp500,BA,0,1.0
2010-08-04,sp500,BAC,0,1.0
2010-08-04,sp500,BALL,0,1.0
2010-08-04,sp500,BAX,0,1.0
2010-08-04,sp500,BBY,0,1.0
2010-08-04,sp500,BDX,0,1.0
2010-08-04,sp500,BEN,0,1.0
2010-08-04,sp500,BF-B,0,1.0
2010-08-04,sp500,BG,0,1.0
2010-08-04,sp500,BIIB,0,1.0
2010-08-04,sp500,BKNG,0,1.0
2010-08-04,sp500,BKR,0,1.0
2010-08-04,sp500,BLDR,0,1.0
2010-08-04,sp500,BLK,0,1.0
2010-08-04,sp500,BMY,0,1.0
2010-08-04,sp500,BNY,0,1.0
2010-08-04,sp500,BR,0,1.0
2010-08-04,sp500,BRK-B,0,1.0
2010-08-04,sp500,BRO,0,1.0
2010-08-04,sp500,BSX,0,1.0
2010-08-04,sp500,BX,0,1.0
2010-08-04,sp500,BXP,0,1.0
2010-08-04,sp500,C,0,1.0
2010-08-04,sp500,CAG,0,1.0
2010-08-04,sp500,CAH,0,1.0
2010-08-04,sp500,CASY,0,1.0
2010-08-04,sp500,CAT,0,1.0
2010-08-04,sp500,CB,0,1.0
2010-08-04,sp500,CBRE,0,1.0
2010-08-04,sp500,CCI,0,1.0
2010-08-04,sp500,CCL,0,1.0
2010-08-04,sp500,CDNS,0,1.0
2010-08-04,sp500,CF,0,1.0
2010-08-04,sp500,CHD,0,1.0
2010-08-04,sp500,CHRW,0,1.0
2010-08-04,sp500,CHTR,0,1.0
2010-08-04,sp500,CI,0,1.0
2010-08-04,sp500,CIEN,0,1.0
2010-08-04,sp500,CINF,0,1.0
2010-08-04,sp500,CL,0,1.0
2010-08-04,sp500,CLX,0,1.0
2010-08-04,sp500,CMCSA,0,1.0
2010-08-04,sp500,CME,0,1.0
2010-08-04,sp500,CMG,0,1.0
2010-08-04,sp500,CMI,0,1.0
2010-08-04,sp500,CMS,0,1.0
2010-08-04,sp500,CNC,0,1.0
2010-08-04,sp500,CNP,0,1.0
2010-08-04,sp500,COF,0,1.0
2010-08-04,sp500,COHR,0,1.0
2010-08-04,sp500,COO,0,1.0
2010-08-04,sp500,COP,0,1.0
2010-08-04,sp500,COR,0,1.0
2010-08-04,sp500,COST,0,1.0
2010-08-04,sp500,CPB,0,1.0
2010-08-04,sp500,CPRT,0,1.0
2010-08-04,sp500,CPT,0,1.0
2010-08-04,sp500,CRH,0,1.0
2010-08-04,sp500,CRL,0,1.0
2010-08-04,sp500,CRM,0,1.0
2010-08-04,sp500,CSCO,0,1.0
2010-08-04,sp500,CSGP,0,1.0
2010-08-04,sp500,CSX,0,1.0
2010-08-04,sp500,CTAS,0,1.0
2010-08-04,sp500,CTSH,0,1.0
2010-08-04,sp500,CVS,0,1.0
2010-08-04,sp500,CVX,0,1.0
2010-08-04,sp500,D,0,1.0
2010-08-04,sp500,DAL,0,1.0
2010-08-04,sp500,DD,0,1.0
2010-08-04,sp500,DE,0,1.0
2010-08-04,sp500,DECK,0,1.0
2010-08-04,sp500,DG,0,1.0
2010-08-04,sp500,DGX,0,1.0
2010-08-04,sp500,DHI,0,1.0
2010-08-04,sp500,DHR,0,1.0
2010-08-04,sp500,DIS,0,1.0
2010-08-04,sp500,DLR,0,1.0
2010-08-04,sp500,DLTR,0,1.0
2010-08-04,sp500,DOC,0,1.0
2010-08-04,sp500,DOV,0,1.0
2010-08-04,sp500,DPZ,0,1.0
2010-08-04,sp500,DRI,0,1.0
2010-08-04,sp500,DTE,0,1.0
2010-08-04,sp500,DUK,0,1.0
2010-08-04,sp500,DVA,0,1.0
2010-08-04,sp500,DVN,0,1.0
2010-08-04,sp500,DXCM,0,1.0
2010-08-04,sp500,EA,0,1.0
2010-08-04,sp500,EBAY,0,1.0
2010-08-04,sp500,ECL,0,1.0
2010-08-04,sp500,ED,0,1.0
2010-08-04,sp500,EFX,0,1.0
2010-08-04,sp500,EG,0,1.0
2010-08-04,sp500,EIX,0,1.0
2010-08-04,sp500,EL,0,1.0
2010-08-04,sp500,ELV,0,1.0
2010-08-04,sp500,EME,0,1.0
2010-08-04,sp500,EMR,0,1.0
2010-08-04,sp500,EOG,0,1.0
2010-08-04,sp500,EQIX,0,1.0
2010-08-04,sp500,EQR,0,1.0
2010-08-04,sp500,EQT,0,1.0
2010-08-04,sp500,ERIE,0,1.0
2010-08-04,sp500,ES,0,1.0
2010-08-04,sp500,ESS,0,1.0
2010-08-04,sp500,ETN,0,1.0
2010-08-04,sp500,ETR,0,1.0
2010-08-04,sp500,EVRG,0,1.0
2010-08-04,sp500,EW,0,1.0
2010-08-04,sp500,EXC,0,1.0
2010-08-04,sp500,EXPD,0,1.0
2010-08-04,sp500,EXPE,0,1.0
2010-08-04,sp500,EXR,0,1.0
2010-08-04,sp500,F,0,1.0
2010-08-04,sp500,FAST,0,1.0
2010-08-04,sp500,FCX,0,1.0
2010-08-04,sp500,FDS,0,1.0
2010-08-04,sp500,FDX,0,1.0
2010-08-04,sp500,FE,0,1.0
2010-08-04,sp500,FFIV,0,1.0
2010-08-04,sp500,FICO,0,1.0
2010-08-04,sp500,FIS,0,1.0
2010-08-04,sp500,FISV,0,1.0
2010-08-04,sp500,FITB,0,1.0
2010-08-04,sp500,FIX,0,1.0
2010-08-04,sp500,FRT,0,1.0
2010-08-04,sp500,FSLR,0,1.0
2010-08-04,sp500,FTNT,0,1.0
2010-08-04,sp500,GD,0,1.0
2010-08-04,sp500,GE,0,1.0
2010-08-04,sp500,GEN,0,1.0
2010-08-04,sp500,GILD,0,1.0
2010-08-04,sp500,GIS,0,1.0
2010-08-04,sp500,GL,0,1.0
2010-08-04,sp500,GLW,0,1.0
2010-08-04,sp500,GOOG,1,1.0
2010-08-04,sp500,GOOGL,1,1.0
2010-08-04,sp500,GPC,0,1.0
2010-08-04,sp500,GPN,0,1.0
2010-08-04,sp500,GRMN,0,1.0
2010-08-04,sp500,GS,0,1.0
2010-08-04,sp500,GWW,0,1.0
2010-08-04,sp500,HAL,0,1.0
2010-08-04,sp500,HAS,0,1.0
2010-08-04,sp500,HBAN,0,1.0
2010-08-04,sp500,HD,0,1.0
2010-08-04,sp500,HIG,0,1.0
2010-08-04,sp500,HON,0,1.0
2010-08-04,sp500,HPQ,0,1.0
2010-08-04,sp500,HRL,0,1.0
2010-08-04,sp500,HSIC,0,1.0
2010-08-04,sp500,HST,0,1.0
2010-08-04,sp500,HSY,0,1.0
2010-08-04,sp500,HUBB,0,1.0
2010-08-04,sp500,HUM,0,1.0
2010-08-04,sp500,IBKR,0,1.0
2010-08-04,sp500,IBM,0,1.0
2010-08-04,sp500,ICE,0,1.0
2010-08-04,sp500,IDXX,0,1.0
2010-08-04,sp500,IEX,0,1.0
2010-08-04,sp500,IFF,0,1.0
2010-08-04,sp500,INCY,0,1.0
2010-08-04,sp500,INTC,0,1.0
2010-08-04,sp500,INTU,0,1.0
2010-08-04,sp500,IP,0,1.0
2010-08-04,sp500,IRM,0,1.0
2010-08-04,sp500,ISRG,0,1.0
2010-08-04,sp500,IT,0,1.0
2010-08-04,sp500,ITW,0,1.0
2010-08-04,sp500,IVZ,0,1.0
2010-08-04,sp500,J,0,1.0
2010-08-04,sp500,JBHT,0,1.0
2010-08-04,sp500,JBL,0,1.0
2010-08-04,sp500,JCI,0,1.0
2010-08-04,sp500,JKHY,0,1.0
2010-08-04,sp500,JNJ,0,1.0
2010-08-04,sp500,JPM,0,1.0
2010-08-04,sp500,KDP,0,1.0
2010-08-04,sp500,KEY,0,1.0
2010-08-04,sp500,KIM,0,1.0
2010-08-04,sp500,KLAC,0,1.0
2010-08-04,sp500,KMB,0,1.0
2010-08-04,sp500,KO,0,1.0
2010-08-04,sp500,KR,0,1.0
2010-08-04,sp500,L,0,1.0
2010-08-04,sp500,LDOS,0,1.0
2010-08-04,sp500,LEN,0,1.0
2010-08-04,sp500,LH,0,1.0
2010-08-04,sp500,LHX,0,1.0
2010-08-04,sp500,LII,0,1.0
2010-08-04,sp500,LIN,0,1.0
2010-08-04,sp500,LLY,0,1.0
2010-08-04,sp500,LMT,0,1.0
2010-08-04,sp500,LNT,0,1.0
2010-08-04,sp500,LOW,0,1.0
2010-08-04,sp500,LRCX,0,1.0
2010-08-04,sp500,LULU,0,1.0
2010-08-04,sp500,LUV,0,1.0
2010-08-04,sp500,LVS,0,1.0
