date,market,ari_stability
2021-04-27,sp500,0.2935107119826124
2021-04-28,sp500,0.6144593567991896
2021-04-29,sp500,0.15011396939107782
2021-04-30,sp500,0.029393066826221906
2021-05-03,sp500,0.23896998523864196
2021-05-04,sp500,0.42082549010605574
2021-05-05,sp500,0.4429028815368196
2021-05-06,sp500,0.6504923198109492
2021-05-07,sp500,0.5196092312048705
2021-05-10,sp500,0.3795455508324978
2021-05-11,sp500,0.6902129679869777
2021-05-12,sp500,0.6994403371795758
2021-05-13,sp500,0.7663949962092494
2021-05-14,sp500,0.6647398843930635
2021-05-17,sp500,0.4680629634447769
2021-05-18,sp500,0.38316621087815256
2021-05-19,sp500,0.5616308197287726
2021-05-20,sp500,0.4130789044840456
2021-05-21,sp500,0.3226882745471878
2021-05-24,sp500,0.3516748212269477
2021-05-25,sp500,0.6934250107434465
2021-05-26,sp500,0.5788058095750404
2021-05-27,sp500,0.5001242313187154
2021-05-28,sp500,0.6018166455428813
2021-06-01,sp500,0.5794489330847317
2021-06-02,sp500,0.6395276569297701
2021-06-03,sp500,0.6442666666666667
2021-06-04,sp500,0.7864022662889518
2021-06-07,sp500,0.7506877579092159
2021-06-08,sp500,0.7289719626168224
2021-06-09,sp500,0.6515353805073432
2021-06-10,sp500,0.38088306647258613
2021-06-11,sp500,0.5950240770465489
2021-06-14,sp500,0.4395409107737875
2021-06-15,sp500,0.38800444279896334
2021-06-16,sp500,0.8353312302839117
2021-06-17,sp500,0.7529968454258675
2021-06-18,sp500,0.5084745762711864
2021-06-21,sp500,0.584971186505362
2021-06-22,sp500,0.3383102210801471
2021-06-23,sp500,0.581776916166249
2021-06-24,sp500,0.5689038154489897
2021-06-25,sp500,0.7126025436326598
2021-06-28,sp500,0.8994286091752816
2021-06-29,sp500,1.0
2021-06-30,sp500,0.5591030026605853
2021-07-01,sp500,0.6472019464720195
2021-07-02,sp500,0.6364789996595376
2021-07-06,sp500,0.7865332282481002
2021-07-07,sp500,0.4096006857632688
2021-07-08,sp500,0.8570612186584756
2021-07-09,sp500,0.5461019924805803
2021-07-12,sp500,0.6658586962087978
2021-07-13,sp500,0.6833149919580124
2021-07-14,sp500,0.3182361535396467
2021-07-15,sp500,0.1500667174990469
2021-07-16,sp500,0.11238424109245017
2021-07-19,sp500,0.7882868267358858
2021-07-20,sp500,1.0
2021-07-21,sp500,0.7321287189682777
2021-07-22,sp500,0.6283033231314182
2021-07-23,sp500,0.6019642530348319
2021-07-26,sp500,0.5607221091553125
2021-07-27,sp500,0.7321287189682777
2021-07-28,sp500,0.6341882955544513
2021-07-29,sp500,0.5634090329165603
2021-07-30,sp500,0.27287923109068113
2021-08-02,sp500,0.24107268480738386
2021-08-03,sp500,0.5456128133704735
2021-08-04,sp500,0.5593821220562167
2021-08-05,sp500,0.44097668441343857
2021-08-06,sp500,0.19555911906578555
2021-08-09,sp500,0.4879943502824859
2021-08-10,sp500,0.5862100708828132
2021-08-11,sp500,0.4405228367182125
2021-08-12,sp500,0.6949330839810648
2021-08-13,sp500,0.28670461665622377
2021-08-16,sp500,0.3832505127534516
2021-08-17,sp500,1.0
2021-08-18,sp500,0.8989194841408156
2021-08-19,sp500,0.6284274365764073
2021-08-20,sp500,0.48616032947035726
2021-08-23,sp500,0.36123348017621143
2021-08-24,sp500,0.4733921815889029
2021-08-25,sp500,0.3706955177743431
2021-08-26,sp500,0.44813952629050735
2021-08-27,sp500,0.2878295413506681
2021-08-30,sp500,0.5850028620492272
2021-08-31,sp500,0.6791060967671946
2021-09-01,sp500,0.33896158716758124
2021-09-02,sp500,0.488141997712922
2021-09-03,sp500,1.0
2021-09-07,sp500,0.8307173433648982
2021-09-08,sp500,0.5006077795786061
2021-09-09,sp500,0.44264710592908163
2021-09-10,sp500,0.9218946385607067
2021-09-13,sp500,0.6265701921897721
2021-09-14,sp500,0.4727116840113529
2021-09-15,sp500,0.49843306527909176
2021-09-16,sp500,0.39554754020813626
2021-09-17,sp500,0.5229055935206277
2021-09-20,sp500,0.42727695167286245
2021-09-21,sp500,0.5008513473497187
2021-09-22,sp500,0.5630820040516845
2021-09-23,sp500,0.6608474576271186
2021-09-24,sp500,1.0
2021-09-27,sp500,0.4641573994867408
2021-09-28,sp500,0.5321165675103358
2021-09-29,sp500,1.0
2021-09-30,sp500,0.40881922178680286
2021-10-01,sp500,0.9005666438084239
2021-10-04,sp500,0.6626038781163435
2021-10-05,sp500,1.0
2021-10-06,sp500,1.0
2021-10-07,sp500,0.6194334887056293
2021-10-08,sp500,0.6997584263200276
2021-10-11,sp500,0.5546822133152881
2021-10-12,sp500,0.7295336787564767
2021-10-13,sp500,0.4379381443298969
2021-10-14,sp500,0.24882724862329186
2021-10-15,sp500,0.6087354219071576
2021-10-18,sp500,0.4794426874091803
2021-10-19,sp500,0.6507426736250502
2021-10-20,sp500,0.5764748836218699
2021-10-21,sp500,0.42177501622924973
2021-10-22,sp500,0.6096904441453567
2021-10-25,sp500,0.5659150979017207
2021-10-26,sp500,0.7579536527886881
2021-10-27,sp500,0.7396768402154399
2021-10-28,sp500,0.7396768402154399
2021-10-29,sp500,1.0
2021-11-01,sp500,0.8908296943231441
2021-11-02,sp500,0.8051948051948052
2021-11-03,sp500,0.7391217431865129
2021-11-04,sp500,0.8017353432704806
2021-11-05,sp500,0.503914437184071
2021-11-08,sp500,0.42748091603053434
2021-11-09,sp500,0.5968109339407744
2021-11-10,sp500,0.9023768234214016
2021-11-11,sp500,0.5172503835231909
2021-11-12,sp500,0.531740376305775
2021-11-15,sp500,1.0
2021-11-16,sp500,0.8374294815895784
2021-11-17,sp500,0.8715778700623905
2021-11-18,sp500,0.6752016900074667
2021-11-19,sp500,0.6387690303671741
2021-11-22,sp500,1.0
2021-11-23,sp500,1.0
2021-11-24,sp500,0.6862980769230769
2021-11-26,sp500,0.7028372777921151
2021-11-29,sp500,0.6783231722347296
2021-11-30,sp500,0.9098352160845683
2021-12-01,sp500,0.5103914015313644
2021-12-02,sp500,0.34831460674157305
2021-12-03,sp500,0.2865079365079365
2021-12-06,sp500,0.40502978160158837
2021-12-07,sp500,0.7208380520951302
2021-12-08,sp500,0.6511361466488448
2021-12-09,sp500,1.0
2021-12-10,sp500,0.592212986688332
2021-12-13,sp500,0.2948975492165528
2021-12-14,sp500,1.0
2021-12-15,sp500,1.0
2021-12-16,sp500,0.4822888283378747
2021-12-17,sp500,0.4156746491268702
2021-12-20,sp500,0.4077993939660094
2021-12-21,sp500,0.4721927844076856
2021-12-22,sp500,0.9043297215665
2021-12-23,sp500,0.633542508381329
2021-12-27,sp500,0.6806414219474498
2021-12-28,sp500,0.8394490957477806
2021-12-29,sp500,0.8412730589904723
2021-12-30,sp500,0.7808564231738035
2021-12-31,sp500,0.9180876660738571
2022-01-03,sp500,0.9180876660738571
2022-01-04,sp500,0.6652904194426199
2022-01-05,sp500,0.3979295830726352
2022-01-06,sp500,0.52442886224836
2022-01-07,sp500,0.8360099524994345
2022-01-10,sp500,0.42952109618776285
2022-01-11,sp500,0.6241900647948164
2022-01-12,sp500,0.8422484134179511
2022-01-13,sp500,0.5284940055838397
2022-01-14,sp500,0.45696231794713726
2022-01-18,sp500,0.3538804307463795
2022-01-19,sp500,0.33581026058631924
2022-01-20,sp500,1.0
2022-01-21,sp500,0.8357988963385041
2022-01-24,sp500,0.3828110849483789
2022-01-25,sp500,0.18399249648272628
2022-01-26,sp500,0.22852484338796877
2022-01-27,sp500,0.7400851445216222
2022-01-28,sp500,0.7508720778882699
2022-01-31,sp500,0.572615219721329
2022-02-01,sp500,0.38392695715060565
2022-02-02,sp500,0.8421969092360154
2022-02-03,sp500,1.0
2022-02-04,sp500,0.5938521205156749
2022-02-07,sp500,0.5573645382854235
2022-02-08,sp500,0.6438179904082348
2022-02-09,sp500,0.918137205228796
2022-02-10,sp500,0.4508027995059695
2022-02-11,sp500,0.31350706186592403
2022-02-14,sp500,0.39070435915861784
2022-02-15,sp500,0.4742937710861574
2022-02-16,sp500,0.6110451789110891
2022-02-17,sp500,0.5650271858008874
2022-02-18,sp500,0.592212986688332
2022-02-22,sp500,0.43549259219206227
2022-02-23,sp500,0.5423548350297238
2022-02-24,sp500,0.4635011177060048
2022-02-25,sp500,0.40568994615446435
2022-02-28,sp500,0.6869490122701594
2022-03-01,sp500,0.6291419585851505
2022-03-02,sp500,0.8888434609291154
2022-03-03,sp500,0.5971872558381804
2022-03-04,sp500,0.31095270943511916
2022-03-07,sp500,0.38918792417505266
2022-03-08,sp500,0.7908779520461511
2022-03-09,sp500,0.6457543771729257
2022-03-10,sp500,0.32684526598236724
2022-03-11,sp500,0.403792900897877
2022-03-14,sp500,0.33503020228854685
2022-03-15,sp500,0.5420976123243496
2022-03-16,sp500,0.5978523680841985
2022-03-17,sp500,0.6191777884976148
2022-03-18,sp500,0.7397235684796266
2022-03-21,sp500,0.5675466696122832
2022-03-22,sp500,1.0
2022-03-23,sp500,0.48661407540841045
2022-03-24,sp500,0.8752588816313526
2022-03-25,sp500,1.0
2022-03-28,sp500,1.0
2022-03-29,sp500,1.0
2022-03-30,sp500,0.738327126897737
2022-03-31,sp500,0.6286585365853659
2022-04-01,sp500,0.5659863945578232
2022-04-04,sp500,0.43544819042562605
2022-04-05,sp500,0.6199469068181055
2022-04-06,sp500,0.5176249201922107
2022-04-07,sp500,0.5685852057043193
2022-04-08,sp500,0.828162034044387
2022-04-11,sp500,0.8979481349141898
2022-04-12,sp500,0.646743543933734
2022-04-13,sp500,0.38598913743901314
2022-04-14,sp500,0.6238186422879733
2022-04-18,sp500,0.7515888366952197
2022-04-19,sp500,0.7566982408660352
2022-04-20,sp500,0.7124609200535954
2022-04-21,sp500,0.5620024542965923
2022-04-22,sp500,0.4309653966374289
2022-04-25,sp500,0.46707922347175973
2022-04-26,sp500,0.8390326723406107
2022-04-27,sp500,1.0
2022-04-28,sp500,0.7064713436799374
2022-04-29,sp500,0.6668106919103639
2022-05-02,sp500,1.0
2022-05-03,sp500,0.3681434195940522
2022-05-04,sp500,0.43710995724885754
2022-05-05,sp500,0.6831590447947558
2022-05-06,sp500,1.0
2022-05-09,sp500,0.48839815698808686
2022-05-10,sp500,0.6216246879963694
2022-05-11,sp500,0.5928183067455338
2022-05-12,sp500,0.7141064706936727
2022-05-13,sp500,0.7141064706936727
2022-05-16,sp500,0.7478344402669891
2022-05-17,sp500,0.3217219373402562
2022-05-18,sp500,0.5423876373925346
2022-05-19,sp500,0.7024725556581513
2022-05-20,sp500,0.4299203602271582
2022-05-23,sp500,0.6442095059222683
2022-05-24,sp500,0.4762506772620553
2022-05-25,sp500,0.5138996338129868
2022-05-26,sp500,0.6429586135050668
2022-05-27,sp500,0.41847663683689035
2022-05-31,sp500,0.6383784070608628
2022-06-01,sp500,0.5513876275647637
2022-06-02,sp500,0.4302554027504912
2022-06-03,sp500,0.82503981852406
2022-06-06,sp500,0.6906996587030717
2022-06-07,sp500,0.504262205406391
2022-06-08,sp500,0.6969192087485989
2022-06-09,sp500,0.5288241665663738
2022-06-10,sp500,0.40754447027748353
2022-06-13,sp500,0.2476233761315002
2022-06-14,sp500,0.4767618799182644
2022-06-15,sp500,0.8245908800698948
2022-06-16,sp500,0.4957496136012365
2022-06-17,sp500,0.5246207251221394
2022-06-21,sp500,0.6381090648092264
2022-06-22,sp500,0.9122075266068377
2022-06-23,sp500,0.5328273788215079
2022-06-24,sp500,0.7166123778501629
2022-06-27,sp500,0.9210955922365318
2022-06-28,sp500,0.7535410764872521
2022-06-29,sp500,0.45179584120982985
2022-06-30,sp500,0.31944101351589793
2022-07-01,sp500,0.3672215936641345
2022-07-05,sp500,0.5897310144490134
2022-07-06,sp500,0.7005100392013601
2022-07-07,sp500,0.7965979602926866
2022-07-08,sp500,0.8985225505443235
2022-07-11,sp500,0.4508027995059695
2022-07-12,sp500,0.7474382914620177
2022-07-13,sp500,0.6465845884632211
2022-07-14,sp500,0.5979118997469428
2022-07-15,sp500,0.8357988963385041
2022-07-18,sp500,0.45470896010464357
2022-07-19,sp500,0.4477208502273006
2022-07-20,sp500,1.0
2022-07-21,sp500,0.5978015204438052
2022-07-22,sp500,0.38973616328008326
2022-07-25,sp500,0.6813838213500946
2022-07-26,sp500,0.6665644642035873
2022-07-27,sp500,0.6112979480430862
2022-07-28,sp500,0.8326601269474899
2022-07-29,sp500,0.47053453697129527
2022-08-01,sp500,0.6277013051850795
2022-08-02,sp500,0.5428110986547086
2022-08-03,sp500,0.7353692663341039
2022-08-04,sp500,0.5995265338331032
2022-08-05,sp500,0.5189055763035151
2022-08-08,sp500,1.0
2022-08-09,sp500,0.4352369808780394
2022-08-10,sp500,0.5566186624580786
2022-08-11,sp500,0.6152305612576979
2022-08-12,sp500,0.5050551022398492
2022-08-15,sp500,0.7207578734413601
2022-08-16,sp500,0.6635843981170141
2022-08-17,sp500,0.6730440724291084
2022-08-18,sp500,0.5625818202515794
2022-08-19,sp500,0.6662481690730279
2022-08-22,sp500,1.0
2022-08-23,sp500,0.5593941377214716
2022-08-24,sp500,1.0
2022-08-25,sp500,0.7123015873015873
2022-08-26,sp500,0.8131881002576716
2022-08-29,sp500,0.8168266801414856
2022-08-30,sp500,0.6156293076025872
2022-08-31,sp500,0.3260689940095022
2022-09-01,sp500,0.5929710307657758
2022-09-02,sp500,1.0
2022-09-06,sp500,0.6026625206491109
2022-09-07,sp500,0.8998849252013809
2022-09-08,sp500,0.23508511139713215
2022-09-09,sp500,0.6671175099215176
2022-09-12,sp500,1.0
2022-09-13,sp500,1.0
2022-09-14,sp500,0.638116251311173
2022-09-15,sp500,0.523444347063979
2022-09-16,sp500,0.7026076765309113
2022-09-19,sp500,0.2574981711777615
2022-09-20,sp500,0.4574037163248248
2022-09-21,sp500,0.9334277078471133
2022-09-22,sp500,0.6074368749654677
2022-09-23,sp500,0.3273691186216037
2022-09-26,sp500,0.548710296312087
2022-09-27,sp500,1.0
2022-09-28,sp500,0.5413625304136253
2022-09-29,sp500,1.0
2022-09-30,sp500,0.4292315591305836
2022-10-03,sp500,0.4112817366512081
2022-10-04,sp500,0.5290185092890164
2022-10-05,sp500,0.9715127701375246
2022-10-06,sp500,1.0
2022-10-07,sp500,0.4715969989281886
2022-10-10,sp500,0.5705627109305048
2022-10-11,sp500,0.32501057977147696
2022-10-12,sp500,0.8040434618087464
2022-10-13,sp500,0.7217579696688332
2022-10-14,sp500,0.42299189388356667
2022-10-17,sp500,0.5316105214582372
2022-10-18,sp500,0.7200556027492471
2022-10-19,sp500,0.5126470461498686
2022-10-20,sp500,0.4880847308031774
2022-10-21,sp500,0.5711685751118526
2022-10-24,sp500,0.696893245873279
2022-10-25,sp500,0.4233710614866932
2022-10-26,sp500,0.2259652759782327
2022-10-27,sp500,0.7279811438741642
2022-10-28,sp500,0.45024451892961154
2022-10-31,sp500,0.5958705420624538
2022-11-01,sp500,0.4436657965276196
2022-11-02,sp500,0.43656949922139915
2022-11-03,sp500,0.20344762265580602
2022-11-04,sp500,0.21428571428571427
2022-11-07,sp500,0.6498599439775911
2022-11-08,sp500,0.6679158859046429
2022-11-09,sp500,0.8479832257352535
2022-11-10,sp500,0.4597255460301112
2022-11-11,sp500,0.5193864179449627
2022-11-14,sp500,0.5160371214588082
2022-11-15,sp500,1.0
2022-11-16,sp500,0.866744271535351
2022-11-17,sp500,0.7185099738345103
2022-11-18,sp500,0.7185099738345103
2022-11-21,sp500,0.9103937378612207
2022-11-22,sp500,0.4167446211412535
2022-11-23,sp500,0.4836795252225519
2022-11-25,sp500,0.8043404925222085
2022-11-28,sp500,0.8171244394618834
2022-11-29,sp500,1.0
2022-11-30,sp500,0.9128466100336592
2022-12-01,sp500,0.8171244394618834
2022-12-02,sp500,0.691827139820957
2022-12-05,sp500,0.691827139820957
2022-12-06,sp500,0.7168217886236079
2022-12-07,sp500,1.0
2022-12-08,sp500,0.7890543817111189
2022-12-09,sp500,0.5061628284138826
2022-12-12,sp500,0.6234833105141401
2022-12-13,sp500,0.5998642840986202
2022-12-14,sp500,0.6627906976744186
2022-12-15,sp500,0.8360099524994345
2022-12-16,sp500,0.6128833515881709
2022-12-19,sp500,0.7391999467075242
2022-12-20,sp500,0.4904856084026191
2022-12-21,sp500,0.5230263157894737
2022-12-22,sp500,0.5452961672473867
2022-12-23,sp500,1.0
2022-12-27,sp500,0.9001606610052789
2022-12-28,sp500,0.9316166760988492
2022-12-29,sp500,0.277876255592133
2022-12-30,sp500,0.4527363184079602
2023-01-03,sp500,0.6208869814020028
2023-01-04,sp500,0.5453249714937286
2023-01-05,sp500,0.7964626614261651
2023-01-06,sp500,0.2839214407953712
2023-01-09,sp500,1.0
2023-01-10,sp500,0.22951551685644117
2023-01-11,sp500,0.8497019953355792
2023-01-12,sp500,0.4070272074778835
2023-01-13,sp500,0.7604625550660793
2023-01-17,sp500,0.4625859890495578
2023-01-18,sp500,0.4597053726169844
2023-01-19,sp500,0.6552748885586924
2023-01-20,sp500,0.8331764459784541
2023-01-23,sp500,0.5184886016873093
2023-01-24,sp500,0.6596141691997472
2023-01-25,sp500,0.3870201717074189
2023-01-26,sp500,0.19073949666683893
2023-01-27,sp500,0.453781512605042
2023-01-30,sp500,0.4387755102040816
2023-01-31,sp500,0.8898269311945969
2023-02-01,sp500,0.43849386174507704
2023-02-02,sp500,0.40009193993257736
2023-02-03,sp500,0.7037649576807082
2023-02-06,sp500,0.3512660711762767
2023-02-07,sp500,0.40353589870758816
2023-02-08,sp500,0.5392566259633061
2023-02-09,sp500,0.9662487945998072
2023-02-10,sp500,0.4140625
2023-02-13,sp500,0.6388566027614219
2023-02-14,sp500,0.7033513022017276
2023-02-15,sp500,0.764525442078672
2023-02-16,sp500,0.8136284810772213
2023-02-17,sp500,0.6818780166739798
2023-02-21,sp500,0.8147391015485256
2023-02-22,sp500,0.7617743702081051
2023-02-23,sp500,1.0
2023-02-24,sp500,0.7764237751803034
2023-02-27,sp500,0.5605003608371422
2023-02-28,sp500,0.7752092879043649
2023-03-01,sp500,0.7290514051221925
2023-03-02,sp500,0.8008872927009613
2023-03-03,sp500,1.0
2023-03-06,sp500,1.0
2023-03-07,sp500,0.6581861851176445
2023-03-08,sp500,0.4437174721189591
2023-03-09,sp500,0.9024299065420561
2023-03-10,sp500,0.9024299065420561
2023-03-13,sp500,0.6576561163387511
2023-03-14,sp500,0.9045392393524536
2023-03-15,sp500,0.5667550093688279
2023-03-16,sp500,0.5869207394277032
2023-03-17,sp500,0.8060957263052321
2023-03-20,sp500,0.31265544989027066
2023-03-21,sp500,0.6347722772277228
2023-03-22,sp500,0.46720104187661826
2023-03-23,sp500,0.590914023221326
2023-03-24,sp500,0.7321208637819197
2023-03-27,sp500,0.8010477734813521
2023-03-28,sp500,1.0
2023-03-29,sp500,0.841148115687993
2023-03-30,sp500,1.0
2023-03-31,sp500,0.841148115687993
2023-04-03,sp500,0.841148115687993
2023-04-04,sp500,0.6017023874118286
2023-04-05,sp500,0.7617825238730875
2023-04-06,sp500,0.6016483516483516
2023-04-10,sp500,0.5924355244341437
2023-04-11,sp500,0.7472221733082111
2023-04-12,sp500,0.7730829420970265
2023-04-13,sp500,0.7706422018348624
2023-04-14,sp500,0.7412474507138002
2023-04-17,sp500,0.6653252056578091
2023-04-18,sp500,0.4064188635991485
2023-04-19,sp500,0.8425624321389794
2023-04-20,sp500,0.4934593572778828
2023-04-21,sp500,0.4375550984425507
2023-04-24,sp500,0.4224385926089843
2023-04-25,sp500,0.5512657906752575
2023-04-26,sp500,0.5085063111340672
2023-04-27,sp500,0.5050328227571116
2023-04-28,sp500,0.5799237611181702
2023-05-01,sp500,0.5478098162452621
2023-05-02,sp500,0.28445625986541495
2023-05-03,sp500,0.23990260670295044
2023-05-04,sp500,1.0
2023-05-05,sp500,0.5053255385601025
2023-05-08,sp500,0.3802075267151928
2023-05-09,sp500,0.30188901485593134
2023-05-10,sp500,0.6549192364170338
2023-05-11,sp500,0.5480225988700564
2023-05-12,sp500,0.7415159117918922
2023-05-15,sp500,0.656139125319411
2023-05-16,sp500,0.7074243338794516
2023-05-17,sp500,0.6472591631527733
2023-05-18,sp500,0.759857470264483
2023-05-19,sp500,0.5322423468530528
2023-05-22,sp500,0.5155511080265345
2023-05-23,sp500,0.3519221780789904
2023-05-24,sp500,0.4460539301518576
2023-05-25,sp500,0.436501463321019
2023-05-26,sp500,0.5347746680487685
2023-05-30,sp500,0.22397645169922398
2023-05-31,sp500,0.977760736196319
2023-06-01,sp500,0.32245020218661075
2023-06-02,sp500,0.6592036769442365
2023-06-05,sp500,0.503087594987004
2023-06-06,sp500,0.5305616983635559
2023-06-07,sp500,0.5623475609756098
2023-06-08,sp500,0.9415809406140044
2023-06-09,sp500,0.35444916487225747
2023-06-12,sp500,0.35270964335429367
2023-06-13,sp500,0.3000371333085778
2023-06-14,sp500,0.875938777450328
2023-06-15,sp500,0.6849896428030111
2023-06-16,sp500,0.7862995932323292
2023-06-20,sp500,0.7862995932323292
2023-06-21,sp500,0.7930476703986806
2023-06-22,sp500,0.5531834199838814
2023-06-23,sp500,0.8130786358842143
2023-06-26,sp500,0.7381909255052711
2023-06-27,sp500,0.7381909255052711
2023-06-28,sp500,1.0
2023-06-29,sp500,0.873318189760615
2023-06-30,sp500,0.873318189760615
2023-07-03,sp500,1.0
2023-07-05,sp500,0.873318189760615
2023-07-06,sp500,1.0
2023-07-07,sp500,0.695600584154801
2023-07-10,sp500,0.7691187844047132
2023-07-11,sp500,0.6465845884632211
2023-07-12,sp500,0.8790994997220678
2023-07-13,sp500,0.6695031150281112
2023-07-14,sp500,0.8979481349141898
2023-07-17,sp500,0.7381909255052711
2023-07-18,sp500,0.7179598011670629
2023-07-19,sp500,0.47791646663466153
2023-07-20,sp500,0.6300276802696894
2023-07-21,sp500,0.6066845386335876
2023-07-24,sp500,0.7469131812011119
2023-07-25,sp500,0.7656502532054735
2023-07-26,sp500,0.6853017685902073
2023-07-27,sp500,0.43764139763708837
2023-07-28,sp500,0.30499426702505594
2023-07-31,sp500,0.7271068190027185
2023-08-01,sp500,0.45620586086533
2023-08-02,sp500,0.4470338983050847
2023-08-03,sp500,0.5039744839781197
2023-08-04,sp500,0.5621606783383152
2023-08-07,sp500,0.7995127732420332
2023-08-08,sp500,0.5085562385778368
2023-08-09,sp500,0.7720524017467248
2023-08-10,sp500,0.7720524017467248
2023-08-11,sp500,0.6444141689373297
2023-08-14,sp500,0.6063089302463346
2023-08-15,sp500,0.8357441617288254
2023-08-16,sp500,0.5456474197865326
2023-08-17,sp500,0.5573679504178101
2023-08-18,sp500,0.3292021246216232
2023-08-21,sp500,0.5771177634004894
2023-08-22,sp500,0.43359375
2023-08-23,sp500,0.4286239688961278
2023-08-24,sp500,0.6302163833075735
2023-08-25,sp500,0.5942822384428224
2023-08-28,sp500,0.5010436057990636
2023-08-29,sp500,0.3923611111111111
2023-08-30,sp500,0.6243447874199185
2023-08-31,sp500,0.5078867412243843
2023-09-01,sp500,0.1890455280795008
2023-09-05,sp500,0.35315985130111527
2023-09-06,sp500,0.6071106002134822
2023-09-07,sp500,0.7411360451500202
2023-09-08,sp500,0.31773336706299016
2023-09-11,sp500,0.5745532141904508
2023-09-12,sp500,0.4379110588440263
2023-09-13,sp500,0.27452427821522307
2023-09-14,sp500,0.586449486626949
2023-09-15,sp500,0.4054317919588178
2023-09-18,sp500,0.5482674578785631
2023-09-19,sp500,0.6571786194427703
2023-09-20,sp500,0.5447505023442732
2023-09-21,sp500,0.5254434121621622
2023-09-22,sp500,0.5177308286878718
2023-09-25,sp500,0.5207870786231209
2023-09-26,sp500,0.6453921861019982
2023-09-27,sp500,0.45571847507331376
2023-09-28,sp500,0.37809119010819164
2023-09-29,sp500,0.8264166001596169
2023-10-02,sp500,0.6620551588131592
2023-10-03,sp500,0.34482147603437585
2023-10-04,sp500,0.7484967622571693
2023-10-05,sp500,0.654117124946837
2023-10-06,sp500,0.2983635202795793
2023-10-09,sp500,0.5670564817118686
2023-10-10,sp500,0.5886135804804237
2023-10-11,sp500,0.5581997411132131
2023-10-12,sp500,0.6490347718283251
2023-10-13,sp500,1.0
2023-10-16,sp500,0.4819147374088395
2023-10-17,sp500,1.0
2023-10-18,sp500,0.35532633825360127
2023-10-19,sp500,0.4659768502279902
2023-10-20,sp500,0.3051571260920589
2023-10-23,sp500,0.688029730082149
2023-10-24,sp500,0.4360113628086532
2023-10-25,sp500,0.48421520675855934
2023-10-26,sp500,0.4999492849173344
2023-10-27,sp500,0.5470927438731379
2023-10-30,sp500,0.4582417582417582
2023-10-31,sp500,0.3686502177068215
2023-11-01,sp500,0.19668731177907836
2023-11-02,sp500,0.26798239119021017
2023-11-03,sp500,0.3544600938967136
2023-11-06,sp500,0.3601190476190476
2023-11-07,sp500,0.3297194497272235
2023-11-08,sp500,0.3456575093025097
2023-11-09,sp500,0.6814141615899331
2023-11-10,sp500,0.44188199373101844
2023-11-13,sp500,0.5857823017566902
2023-11-14,sp500,0.5666051660516606
2023-11-15,sp500,0.6468634686346864
2023-11-16,sp500,0.43018509729473187
2023-11-17,sp500,0.6876122082585279
2023-11-20,sp500,0.5082840809999031
2023-11-21,sp500,0.586745080298575
2023-11-22,sp500,0.5048161120840631
2023-11-24,sp500,1.0
2023-11-27,sp500,0.7099171191769077
2023-11-28,sp500,0.8262878658223516
2023-11-29,sp500,0.622282565794667
2023-11-30,sp500,0.5266594124047879
2023-12-01,sp500,0.6183821279200244
2023-12-04,sp500,0.5999812329923994
2023-12-05,sp500,0.9044655929721815
2023-12-06,sp500,0.6031578947368421
2023-12-07,sp500,0.7872501897293195
2023-12-08,sp500,0.7041039981860782
2023-12-11,sp500,1.0
2023-12-12,sp500,0.4559680322118171
2023-12-13,sp500,0.5183504820546059
2023-12-14,sp500,0.34075774971297357
2023-12-15,sp500,0.6158759981211837
2023-12-18,sp500,0.6249230137548758
2023-12-19,sp500,0.4517233330739905
2023-12-20,sp500,0.42106252055051907
2023-12-21,sp500,0.8856166184591112
2023-12-22,sp500,0.6239464015560838
2023-12-26,sp500,0.4316737288135593
2023-12-27,sp500,0.6611489776046738
2023-12-28,sp500,0.4443697478991597
2023-12-29,sp500,0.6376811594202898
2024-01-02,sp500,0.7761194029850746
2024-01-03,sp500,0.3425692695214106
2024-01-04,sp500,0.6272247857613711
2024-01-05,sp500,0.5502904080750362
2024-01-08,sp500,0.7546054039333164
2024-01-09,sp500,0.660609212964468
2024-01-10,sp500,0.38986540929302577
2024-01-11,sp500,0.5371555459606162
2024-01-12,sp500,0.5996523161877493
2024-01-16,sp500,0.5583756345177665
2024-01-17,sp500,0.8553014553014553
2024-01-18,sp500,0.33533810143042914
2024-01-19,sp500,0.260949316654388
2024-01-22,sp500,0.35846385275639325
2024-01-23,sp500,0.3028236733980243
2024-01-24,sp500,0.30353466931752204
2024-01-25,sp500,0.38758646018240805
2024-01-26,sp500,0.35219657483246464
2024-01-29,sp500,0.6345040406972303
2024-01-30,sp500,0.8620303216120779
2024-01-31,sp500,0.6026605550296448
2024-02-01,sp500,0.6146569974325481
2024-02-02,sp500,0.48773448773448774
2024-02-05,sp500,0.30604982206405695
2024-02-06,sp500,0.5833391173980038
2024-02-07,sp500,0.682184815009644
2024-02-08,sp500,0.5998275118585598
2024-02-09,sp500,0.6664342976646915
2024-02-12,sp500,0.6664342976646915
2024-02-13,sp500,0.6427104722792608
2024-02-14,sp500,0.7345017002354172
2024-02-15,sp500,0.5372677595628416
2024-02-16,sp500,0.757279860505667
2024-02-20,sp500,0.44654812032352853
2024-02-21,sp500,0.49952176986734315
2024-02-22,sp500,0.550917579623723
2024-02-23,sp500,0.58394239618862
2024-02-26,sp500,1.0
2024-02-27,sp500,0.5253264810447393
2024-02-28,sp500,0.6165675812531648
